speaker,timestamp,End Time,words,tags
Jim Akenson,[00:04:54:00],00:05:10:05,"And it seems like the Bear Report post massive fire evaluation that Forest Service did indicated that, well, we experience very few career firefighters go through, which is being in the middle of a firestorm.",wildfire
Jack Kredell,[00:05:10:05],00:05:14:06,And it's that like can you talk about that?,
Jim Akenson,[00:05:14:08],00:05:41:12,"Yeah, it was scary, basically. And it was a new experience. So you just didn't know what was going to happen next. You were reacting at the moment and Holly and I were in separate situations. She was out in a great big alfalfa field with a large herd of horses and mules and some women that were less physically capable to react to that situation.",wildfire
Jim Akenson,[00:05:41:12],00:06:12:11,"And I was ultimately trapped in a shop with two guys that were had a similar responsibility to that was our fallback point, was to go to that shop, you know, that we didn't really realize that it would be to protect ourselves from a horrific wind because there was somewhere in the neighborhood of 100 mile an hour wind that was accompanied with the firefront as it overwhelmed the Flying V facility.",aviation;wildfire
Jim Akenson,[00:06:12:11],00:06:44:21,"And no, it was just totally high drama and putting out spot fires. And and then as we all regrouped after the big firefront had played run its course, it was one of firefighting and structural firefighting. So it was intense drama and a great big extension bridge that spanned the middle fork of the salmon. It pulled out of its its foundation that was built in 1950.",wildfire
Jim Akenson,[00:06:44:21],00:06:57:15,"So it had gone 100 years without or 50 years without experiencing that type of wind before. So again, it was just simply high drama, adrenaline rush.",
Holly Akenson,[00:06:57:17],00:07:30:17,"Then immediately following the fire, the adrenaline rush disappeared and was quite a depressing sense. It was a lot of fighting among the Flying B employees and just the sense of depression where we were looking at the devastation of burned areas that previously we never would have imagined could have burned, you know, lush, riparian areas. And we were finding dead and dying wildlife.",aviation;wildfire
Holly Akenson,[00:07:30:19],00:08:04:06,"And so that was really hard to deal with. And we had this sense of melancholy for quite a while after that. It just felt like all this beautiful area that we lived in was now blackened and not so nice. And I, I vividly remember thinking, Well, I know as a scientist that fire is good. And I kept telling myself, Remember, fire is good, but it's kind of not in my backyard sense.",wildfire
Holly Akenson,[00:08:04:08],00:08:38:00,"Yeah, fire over there is good. But right where we lived, it was for a while. It was very hard to see the beauty in the area and we had to actively seek out beautiful things. A new flower or the color of the new shrubs coming up in the riparian in the fall. It was it was difficult and and then even like we would fly out from the wilderness and come to places like this Willow Valley and see all these green trees.",wildfire;wilderness
Holly Akenson,[00:08:38:00],00:09:04:20,"And it just seemed incredible that there were slopes of green trees. So our whole perspective was altered by our environment, living every day in an area that had burned trees and burned forests. That green forest actually seemed quite unusual to us. So was very interesting to see that our perspective could change so much.",wildfire;perspective
Jim Akenson,[00:09:04:22],00:09:39:00,"And I think it brought about this element of scale and, you know, controlled fire, small scale burns, 15 to 20000 acres, which is still quite a bit compared to 250,000 acres. That's just devastating. And I understand historically that there was a lot of stand replacement for massive wildfire in the Salmon River mountains. But feeling it, seeing it directly, you realized, wow, that is a major event.",wildfire
Jim Akenson,[00:09:39:01],00:09:54:13,"It's not something that seems in the proper scale of wise management, that it was basically too much and it did change my view of of wildfire. Definitely.",wildfire
Holly Akenson,[00:09:54:13],00:10:19:20,"It changed my view, too. And I think in a way, we knew from our personal experience this was not normal. And at the time, you know, we talked to the Forest Service and I actually asked our forest supervisor if there was an opportunity to go to Washington, DC and talk to politicians about fire, that this was not a normal situation.",wildfire
Jim Akenson,[00:10:20:02],00:10:21:13,And this is in the year 2000.,
Holly Akenson,[00:10:21:13],00:10:53:19,"This is before everybody started realizing, you know what, climate change has changed things and that wasn't normal. But at the time, the Forest Service was still promoting this view. That fire is always good and fire and wilderness should always be allowed to do what it does. And it would drive us crazy to see any new fires in our area and the Forest Service would public say, We're going to let this burn because it's beneficial to the environment.",wildfire;wilderness
Holly Akenson,[00:10:53:21],00:11:20:12,"And 75% of our Ranger districts had been burned in the last 20 years, and there was no way that additional fire was beneficial to the environment. But that was just the language of the day. And so it's interesting now for us to see, it's well accepted now that these fires are not normal and they're not all beneficial and improving things.",wildfire
Holly Akenson,[00:11:20:12],00:11:24:21,They're they're different because of climate change.,
Jack Kredell,[00:11:24:23],00:11:29:16,Do you think that fire suppression played a role in its extent and severity.,wildfire
Jim Akenson,[00:11:29:18],00:12:04:00,"You know, I think that it it probably did. I think there was some disease occurrence in trees. There was another factor that I just really think the whether it's climate change or climatological cycle or shift that that dry dryness factor was the biggest variable. Yeah. I mean, we came, you know, again, the old Idaho years in 1985 was the last year that I we were involved in supporting the lookout going up to Rush Point Lookout.",
Jim Akenson,[00:12:04:02],00:12:26:04,"And at that time that that was still manned and there was forest fire observation activities that were pretty intensive in that time period. It was transitioning from lookouts being manned in the mid eighties to aerial surveillance, but it was still done with the intent of if there's a fire out there, we probably need to jump on it and put it out.",wildfire
Jim Akenson,[00:12:26:06],00:12:53:13,"So there's this whole mantra, this whole there's the physical change that's occurring related to climate, and then there's the sociological aspect that well, no, like Holly mentioned, fire is good, doesn't matter the scale. And so we came out of this thinking, well, you know, controlled burns are really a good thing because they can help temper that out of control scale aspect.",wildfire
Jim Akenson,[00:12:53:15],00:13:25:21,"It was quite a learning experience for us, really, and I do think that we were in a unique situation to to feel it, absorb it, and then convey what we'd witnessed. And, but we never really had that opportunity outside of writing some published articles. And also what we put as a fire story in our book, maybe smaller scale, but I'd kind of forgotten about you contacting the forest supervisor about that.",wildfire
Jim Akenson,[00:13:25:21],00:13:33:19,"And that that was kind of the mindset that we had at that time was like, my gosh, we've experienced something that maybe is a view into the future, looking into a crystal ball of what's going to happen around the West in that year, 2000 and shortly thereafter.",
Jack Kredell,[00:13:45:06],00:13:51:06,"So it sounds like you've adapted, though.",
Jim Akenson,[00:13:51:08],00:14:22:03,"We did adapt and we we had a scientific responsibility, we felt, to, okay, we've been through this. We true, we have our personal views on this. But now it's really important is to monitor change. And we kind of buckled down into that role, I think. And it was great to see all the other interests that that came about from that stream ecology, forest health and replacement.",water
Holly Akenson,[00:14:22:04],00:14:53:11,"Yeah, I think that I don't know if anything's going on now with any research on that, but the the Douglas fir forest that was there before might not ever come back and look the same. And so again, there's that dynamic relationship of the ecological conditions that you can't necessarily predict that something will be altered and then come back to the same as it had been before.",
Holly Akenson,[00:14:53:17],00:15:22:18,"That's often the case. But when you have a changing climate, I know Katie Cavanough was doing some research early on after the fire, and for the first two years after the fire, we had drought summers and the little Doug fir seedlings that from the trees that actually put out cones as they were dying. The little seedlings came up in the spring, but they didn't have enough moisture to survive through the summer.",wildfire
Holly Akenson,[00:15:22:20],00:15:40:14,So we were not seeing reproduction and we lost a lot of that potential for reproduction on some of the trees because the summer conditions didn't allow for that quick rebound and the forest.,
Jim Akenson,[00:15:40:16],00:16:14:10,"Yeah. And there's I don't know there's again this unusual blend of technological capability and old ways of viewing nature. And you know, like I think about the lidar flights that occurred and, you know, latest imagery capability that was being applied to the burnt swath of Big Creek. And yet, on the other hand, there was our basic functioning happening with the loss of our water system.",wildfire
Jim Akenson,[00:16:14:10],00:16:46:07,"And yeah, all of a sudden we had this huge availability of firewood, but everything was black and it just it wasn't as nice to deal with. Yes. Finding a dead tree here, there. And and adding that to our larder of firewood needs for the winter. So it it was a strange contrast and the dynamics of change, the contrast of time is something I think that's really interwoven into that site, that place.",wildfire
Holly Akenson,[00:16:46:09],00:16:53:03,It's also a new source of danger.,
Jim Akenson,[00:16:53:09],00:16:53:16,Yeah.,
Holly Akenson,[00:16:53:17],00:17:29:18,"Living at Taylor Ranch. You mentioned the The Bear group. The Forest Service analysis post-fire about conditions and they reported that the drainage that flows in above Taylor Ranch was severely burned and that there was a high likelihood in the next ten years post-fire that there would be a massive debris flow and of high likelihood, I think they said a 50% likelihood of risk to.",wildfire
Jim Akenson,[00:17:30:00],00:17:30:15,Human life.,
Holly Akenson,[00:17:30:16],00:17:57:10,Human lives. So that was a little intimidating to hear that from the Forest Service. And at one point we were going to have some faculty come in and talk about Post-Fire research. They decided it was too dangerous for them to come in. So it was just Jim and I that stayed there in the dangerous situation because there was a thunderstorm and it was a possibility that there could have been a debris flow flash floods.,wildfire
Holly Akenson,[00:17:57:10],00:18:16:15,But we actually had a safety plan for the possibility that we would have a debris flow that could separate the two sides of Taylor Ranch. And we had emergency gear placed up on the hillsides on both sides. It had blankets and food and.,
Jim Akenson,[00:18:16:17],00:18:17:13,Communications.,
Holly Akenson,[00:18:17:14],00:18:45:07,"Flashlights and two-way radios in case we had to suddenly evacuate and run up the hill just to avoid being wiped out from a big flood event. So every time we had a thunderstorm, we were always checking the stream and seeing what the situation with the water was. There more water than usual? Was there less water than usual because either one of those two could be a problem?",
Holly Akenson,[00:18:45:08],00:19:04:13,"If there was damming up above, we might not see any water in the stream, which would be probably more risky than seeing too much water. So there was a time period that we were kind of on high alert and we had to let our students know that we would. We had these protocols in case we needed to evacuate people.",
Jim Akenson,[00:19:04:15],00:19:41:08,"But it also stimulated research interests that put us I think, into the at least in our three decade association with Taylor Ranch, the peak of activity Post-Fire, which occurred from maybe 2002 or three up until 2007 or eight, roughly, where there was this intense interest in that place was at absolute capacity. The field station was our researchers from Idaho State Federal government, Idaho, Fish and Game, University of Idaho.",wildfire;government
Jim Akenson,[00:19:41:10],00:20:09:01,"There was just a lot going on and a lot of student involvement as well because of that. So, you know, there was a a good component that came from that big event. But putting it all in perspective, it kind of boils down to what we were bringing up earlier, that wilderness is dynamic in that whole episode, That whole time period, I think, captured that dynamic aspect.",perspective;wilderness
Jack Kredell,[00:20:10:20],00:20:30:00,"Yeah, it sounds like wilderness sometimes changes or is dynamic in ways that are unanticipated or perhaps perhaps for us or kind of exceeded our expectations. Yeah. What changes could happen?",wilderness
Jim Akenson,[00:20:30:00],00:20:52:21,"Yeah. Yeah. You know, people could say, well, what if grizzlies were restored back in that system? How would that change everything? And and I think the tendency is to think, well it would be more dangerous to camp here. There to me that is so small scale compared to what a massive wildfire will bring about change wise.",wildfire
Jim Akenson,[00:20:52:22],00:21:03:13,And it's just it's just a little dot a speck of sand compared to that scale of wildfire. So.,wildfire
Holly Akenson,[00:21:03:15],00:21:37:12,"Well, in our own research, it was interesting to see, like Jim said, we were in the middle of our research project when the fire hit. And one of the things that we found -- and again, it was more subjective than having a research plan and a data set, but we were studying cougars and wolves, and we found that the wolves benefited from wildfire and the cougars were adversely affected.",wolves;cougars;wildfire
Holly Akenson,[00:21:37:14],00:21:44:15,And we attributed that to the different the different.,
Jim Akenson,[00:21:44:16],00:21:45:02,Life styles.,
Holly Akenson,[00:21:45:08],00:22:15:16,"Life, survival strategies of the two species that wolves lived in packs in had very, very large territories and the Cougars were, had individual territories. So when most of the big creek drainage burned, the wolves could take that large pack and move to another drainage that hadn't been burned. But the individual cougars didn't have an option to leave their own territory to go to another one.",wolves;cougars;wildfire
Holly Akenson,[00:22:15:16],00:22:20:10,And so we had cougars that were starving and.,cougars
Jim Akenson,[00:22:20:12],00:22:21:05,Killing each other.,
Holly Akenson,[00:22:21:05],00:22:54:09,"Killing each other and high stress environment. And the wolves seemed to do just fine. The elk from the Big Creek winter range went to the Chamberlain Basin, and that's where the wolves spent the winter. So they actually had twice as many elk concentrated in a non burned area and the cougars had very little to eat. We actually even documented them killing moose that were starving to death because the moose also did not move.",wolves;cougars;wildfire
Holly Akenson,[00:22:54:10],00:23:27:10,"They stayed where they had been for previous years and there was no food because the riparian was burned. So we found some fascinating relationships, but in the big picture it it adversely affected our research ability because we had commitments at the field station. But, but what we learned from fire was fascinating, and we would have never been able to know that if we hadn't had the fire occur in the middle of our research.",wildfire
Jim Akenson,[00:23:27:12],00:23:57:21,"It kind of blew up the scale of what the questions we were trying to answer in regards to are wolves influencing cougar stability and in how they went about their lives. Because my colleagues said the wolves went a long ways away and rather than interacting with the cougars that were in our study area per se, were probably interacting with a whole different population, we just couldn't get on top of it logistically.",wolves;cougars
Jim Akenson,[00:23:57:23],00:24:19:08,"And then you combine that, I think if we wouldn't have had the responsibilities at the field station, we might have been able to adapt to that scale, but it still would have been a huge challenge in the way movements that occurred. Let's grab a bite to eat.",
Jack Kredell,[00:24:19:10],00:24:20:02,That's pretty good.,
Jim Akenson,[00:24:20:06],00:24:50:01,"Yeah. So one thing that we didn't talk about that I think is important to address with Taylor is the I don't know how to describe the legacy of learning the student aspect. And I would say now looking back on our accomplishments at Taylor, I would have to say influencing young people and stimulating young people to pursue careers in some aspect.",legacy
Jim Akenson,[00:24:50:01],00:25:18:05,"The natural resource management, I would say that was our hallmark and the relationships that we built with our students. We've got many great lifelong friendships that came from that and it was very rewarding to see that. I mean, it was cool to bring the place around for functioning and a living history manner with the mule team and all that stuff.",legacy
Jim Akenson,[00:25:18:05],00:25:36:20,"But when it's said and done, the real important take home was the the opportunity for students to develop their own knowledge base and have their own experiences and then share those experiences with others. Was important.",legacy
Holly Akenson,[00:25:36:22],00:26:17:15,"I would agree with that. I think that for me was also a primary sense of satisfaction and that, you know, we could challenge students but also help them figure out a success. And we just saw so much growth in that age class is the age that they're going to be really growing and learning anyway. But I think that wilderness environment in having self-sufficiency and really we just saw so much change within a summer with students in their confidence, their self-confidence and feeling like, yeah, I can do this.",growth;wilderness
Holly Akenson,[00:26:17:17],00:26:47:12,"And we just love seeing those changes in the students really growing and and blossoming after their summer at Taylor. And and for us not having children, they were like our kids. So we've been to a lot of weddings and we keep track of babies being born and it's just been really special for us to, to see the careers of the students that we were involved with.",growth
Jim Akenson,[00:26:47:14],00:26:48:05,Yeah.,
Jack Kredell,[00:26:48:07],00:26:57:00,"So that ties into one of my last questions, which is what kind of future you want to see for Taylor?",
Jim Akenson,[00:26:57:02],00:27:39:10,"Well, I think that multifaceted learning opportunity is huge. That involves a high involvement with students. Students are the key, both undergraduate and graduate. Obviously, there needs to be faculty engagement there who whoever's on site hopefully can stay long enough to absorb a lot of those elements that we've talked about with the the local history, the natural history, and why the and understanding why the place is so special.",
Jim Akenson,[00:27:39:12],00:27:51:05,So it's this mixed bag that at the base foundation level is student learning opportunities and at various levels.,
Holly Akenson,[00:27:51:07],00:28:19:14,"And one of the things that some of our students told us was that they they learned so much in their summer as student interns, as undergrads, they would say more than what they learned in class. But I think what they meant was the pieces came together in the field that when you're actually working science, the all the pieces you learn as book learning makes sense.",
Holly Akenson,[00:28:19:16],00:28:50:06,"And so I think that's an important role for providing students that opportunity to connect academic learning with the reality of how that fits in to natural resources and in nature. And I know one of Jim's big pushes also is that it also should be an adventure for students. You know that when you go to the wilderness, it shouldn't be lots of rules and you can't do this and you can't do that.",wilderness
Holly Akenson,[00:28:50:08],00:29:21:07,"It's a time of exploration for students and a time to learn what you can and can't do. And so I think it's important to give students as much leeway as they can handle. And if they need guidance to help them succeed, then then provide that. But it's a fine balance to maximize them gaining personally what they need to gain in that kind of environment.",
Holly Akenson,[00:29:21:07],00:29:35:08,But I think it's such a unique environment. The University of Idaho has a real gem in a place to help develop students in a way that can't be done anywhere else.,
Jim Akenson,[00:29:35:10],00:30:23:23,"Yeah, and you know, the future of Taylor it's dependent upon now funding is a big part of that. It's you know, we've had visits with UI leadership and the current Dean Dennis Becker, was very motivated to help secure that, which is great. It's hard to get over the hump and really get that established to where there's a block of money donation that produces enough interest through an endowment to be able to fund basic functioning, plus provide unique research and education opportunities.",
Jim Akenson,[00:30:23:23],00:30:50:21,"And I think that that it's going to happen. It's just you don't know exactly when and it's got to take all the stars to get aligned properly. And it could be we're at that point in time. But it's it's really good to see a core folks that are willing to keep that that place at the forefront, keep it alive as something that's going to extend into the future.",
Jim Akenson,[00:30:50:23],00:31:24:14,"And I think that as long as there's that nucleus, we're in good shape looking ahead. And when we were involved and some others, Janet Pope and Ed Krumpe and Jim Peek and a variety of other folks who have connections to Taylor Ranch envision this Friends of Taylor, which was this core of people that would be capable of some financial help, but primarily would share a vision which would ultimately lead to this endowment.",
Jim Akenson,[00:31:24:16],00:31:38:03,And I just think that is one of these times everything's going to come together and then that place will be self-supporting and could really develop to its full potential.,creativity
Holly Akenson,[00:31:38:05],00:32:20:04,"So think about, I can say on the research side, it seems that it takes a couple core faculty who really have a commitment to do something in that kind of environment. And it's not an easy research environment because it's not accessible by vehicles, but it seems to me like it's time to do another kind of a group meeting with potential researchers who would like to talk about, you know, what are the best purposes and the best ideas for research at Taylor.",creativity
Holly Akenson,[00:32:20:06],00:32:53:09,"You know, things have changed. We've got fire, we've got global climate change is now thought in a very different way than the last time there was a group of faculty that got together and said, Well, where do we see the best focus for Taylor? And it may be an individual person with their own personal interests, or it may be a core group that says, you know, this would be an ideal focus for research, but to get at least two or three researchers, whether from U of I or ISU or.",wildfire
Jim Akenson,[00:32:53:11],00:32:54:03,Wherever.,
Holly Akenson,[00:32:54:03],00:33:32:02,"National, you know, Forest Service, USGS, to start putting together a program. It seems like once something gets started, it grows. But right now things have kind of died out and there's not a core research program going on and it needs to be started back up. There's still some research going on in the area, but I don't know how much integration among faculty or of looking at some of the past data that might be available to expand on.",
Holly Akenson,[00:33:32:04],00:34:14:12,"But I think the research is another critical component. It's not just for education. The wilderness is a a great place to do research and there's already some good solid data sets and and publications that have come out that either could be built on or expanded in different directions. So I'm hoping to see a research program as well. And just like an endowment for education to seek out some some base funding, I mean, even if it's just to maintain monitoring because there is some monitoring still going on and monitoring is important and that's usually the last thing to get funded.",wilderness
Holly Akenson,[00:34:14:14],00:34:23:22,"But those long term data sets or what field stations are known for and there's some of that at Taylor, there could be more.",
Jim Akenson,[00:34:24:00],00:34:52:07,"You know, and there's a good core of fact. Lee still active Colden Baxter for my issue was wonderful for us to work with and many still there and it'd be nice to expand his engagement. Brian Kennedy another faculty from U of I was quite involved shortly after the fire and it would be nice to get him re stimulated and whatever that takes.",wildfire
Jim Akenson,[00:34:52:07],00:35:13:06,"If it's another big NSF grant or whatever. There needs to be a push to to do that because those guys, they already have a feel for the place and, and they would be very beneficial in bringing in the next cohort of folks that would follow in their footsteps. Maybe it's in a different field, different discipline.",
Holly Akenson,[00:35:13:08],00:35:15:00,And they're both very collaborative.,
Jim Akenson,[00:35:15:02],00:35:16:05,They're both very collaborative.,
Holly Akenson,[00:35:16:05],00:35:27:06,So it could be some people who are not very directly connected that could collaborate and really create some unique results.,
Jim Akenson,[00:35:27:07],00:35:59:04,"And I guess personally I would like to see a continuation slash completion of the archeology work that was done by Dr. Frank Leon Hardy, and he had graduate students in there that completed their thesis requirements. But there's a lot more that a lot of loose ends that didn't get tied together. And I think that that's an awesome learning experience for students to this field archeology type camps.",
Jim Akenson,[00:35:59:04],00:36:17:07,And to me that was a surprising high point scientifically in our Taylor Branch experience was that work looking at how the Sheepeater Indians live their lifestyle in that piece of country?,indigenous
Jack Kredell,[00:36:17:09],00:36:40:05,"As managers, you witness just a constant stream of comings and goings. Now different people, scientists, I'm curious to know what you think stays with people. So maybe. Taylor You know what you what do people take out with them.",
Holly Akenson,[00:36:40:07],00:36:41:21,As far as the researchers.,
Jack Kredell,[00:36:41:23],00:37:02:19,"Know something something like deeper like, yeah, they spend a little bit of time at Taylor I'm. I'm. I'm wondering what you think people. What what sort of experiences or relationships or whatever it is that people bring out of Taylor with them into their everyday lives.",
Holly Akenson,[00:37:02:21],00:37:35:19,"I think just like how we felt, I think a lot of people, even if they're just there for a short time, get this sense of immersion, direct connection with nature. and you know, we just hear so often how much people enjoyed being at Taylor or in the wilderness there. And I think it's, it's that absence of the everyday things that keep us all busy.",wilderness;routine
Holly Akenson,[00:37:35:20],00:38:07:06,"You know, we see people come to Taylor Ranch and often takes a couple of days before they kind of slow down and you can see the new people or just, you know, what time is it? what's my schedule? I need to do this or I need to do that. And that becomes a slow nurse where you can think deeper, think longer, create connecting relationships with people and with nature without the everyday hassles.",routine
Jim Akenson,[00:38:08:15],00:39:02:20,"so refreshing, reinvigorating type of an experience. I personally have often thought something that is not realized at Taylor is the potential for a writer in residence or writers in residence because it's the type of environment that really stimulates creativity. And you know, we obviously wrote a book after we left, but I can remember thinking so many times having our daily diary in front of me and thinking about a topic or a story that I could be much more creative if I were doing the same at the site, on site, listening to Big Creek, just hearing all the sights and sounds and smells of that drainage, it just it it's invigorating.",creativity
Holly Akenson,[00:39:02:22],00:39:36:10,"And I think that goes the same for research, you know. You know, with that opportunity to slow down and think about things. I think the creative thought process for science is there as well. Now that, you know, sitting in an office in Moscow is not quite the same. I mean, you can look at data and maybe get more insights, but being out in the natural environment really allows for that creative thought, whether it's science or art.",creativity
Jim Akenson,[00:39:36:12],00:40:03:03,"This is kind of off tangent a little bit. But I know one thing I thought of a few times, particularly our last few visits to Moscow, is how similar that must our experience was to Dave Lewis. When Dave Lewis went to Boise and he looked at those buildings, he hadn't been there in 30 some years, ever since he was based at Fort Boise as a Army scout.",
Jim Akenson,[00:40:03:05],00:40:28:08,"And in thinking, my gosh, how do all these people make a living? Why are all these people at this one place? It's just seems odd. Then fast forward to us going to Moscow and just seeing everybody hustling around and looking at their computer screens and even then and in nine and early 2010, cell phones are starting to come around.",
Jim Akenson,[00:40:28:08],00:40:59:03,"And it was like, man, you guys have just lost touch with reality. And it just seemed like such a an odd concept that, wow, what's happening to mankind? And it's kind of repeated itself over time and, you know, for Lewis, it was saying whatever the name of that hotel was there in Boise that he'd visited in 1881 or something like that, and then saw it again in the late 1920s.",
Jim Akenson,[00:40:59:03],00:41:39:02,"And my gosh, it's the same place. But look what's happened around it. There's a city around it now. And so I don't know, I guess that's to some degree a little bit of an unhealthy thought that maybe it's a wake up that we as people, through having those refreshing experiences at sites like Taylor Ranch, can perhaps look at our global our world situation a little bit differently, not get so wound up and bent out of shape over situation that we either can't control or we should take a different perspective in how we address those problems.",perspective
Jim Akenson,[00:41:39:02],00:41:44:21,And and I'm thinking mostly environmental type issues there.,
Jack Kredell,[00:41:44:22],00:41:59:14,"Yeah, students are especially students of science are so immersed in data now. Yeah. There's a lot less familiarity with the sources of data. Right. And how to render data from the world.",
Jim Akenson,[00:41:59:19],00:42:00:03,Yeah.,
Jack Kredell,[00:42:00:05],00:42:04:21,I feel like Taylor is a great place where you can be immersed in the sources.,
Jim Akenson,[00:42:05:02],00:42:09:03,"Yeah, that's true. It's fundamental. Yeah, it's very.",
Holly Akenson,[00:42:09:05],00:42:23:17,"Kind of the big picture because data is usually about a small thing and you can say a lot about that small thing that you study. But if you don't understand how it fits in the big picture, you might misinterpret the data that you have.",
Jim Akenson,[00:42:23:19],00:43:02:09,"Yeah, but I don't know. There's still hope. And you know, you work with these students and you you get to know them and you really see that people don't change from one generation to the next. They're affected by other influences that are somewhat external. And Taylor provides an influence that I think is very wholesome for the future and environmental awareness, scientific understanding, historical perspective is also very important and it's just I don't know, there's there's a lot of hope.",perspective
Jim Akenson,[00:43:02:09],00:43:09:03,And in that place is one of those nodes of hope.,
Jack Kredell,[00:43:09:05],00:43:21:20,So. Right. what about any I'm thinking now about using some of those cans in geography stuff. Yeah. A very memorable animal encounters.,
Jim Akenson,[00:43:22:04],00:43:23:06,boy. Yeah.,
Holly Akenson,[00:43:23:08],00:43:24:23,Too many.,
Jim Akenson,[00:43:25:01],00:43:53:17,"There's a lot. There's a lot. And some of them had happy endings and we're. my gosh, wasn't that amazing? And others were close calls thinking about having a park string and encountering a moose on the trail and the horse backing back through the pack string and causing a big mess. Yeah, I mean, there's just a number of things.",
Holly Akenson,[00:43:53:19],00:44:04:06,"We have many of them tied with our research. In the summer, we were taking students to wolf dens, so almost every Woolston encounter was pretty interesting.",wolves
Jim Akenson,[00:44:04:06],00:44:05:09,Yeah.,
Holly Akenson,[00:44:05:11],00:44:12:02,And camping around wolves or researching wolves and cougars as well.,wolves;cougars
Jim Akenson,[00:44:12:04],00:44:36:13,"We'll have to spend another part of a day coming up with points on maps because it's something that that's a cool idea. Cameron Creek has a lot of stories and nodes with it, and the pictographs down by Soldier Bar is another one that's stimulated a lot of thoughts, dialog and created experiences.",
Jack Kredell,[00:44:36:15],00:44:39:17,So we're have a resident talk for a little bit.,
Jim Akenson,[00:44:39:19],00:44:40:18,We did.,
Holly Akenson,[00:44:40:20],00:44:44:08,Yeah. That was Gary Koehler. Come here.,
Jim Akenson,[00:44:44:10],00:44:58:19,Come here. The Bobcat. He was a character out. You didn't want to leave any thawing meat out on the counter or you're going to end up in a battle to get recover your elk roast.,
Holly Akenson,[00:44:58:21],00:45:03:02,"Which we did. Yeah. Occasions, I think.",
Jim Akenson,[00:45:03:04],00:45:13:11,"Had to involve the dog once, too. Yeah. pack rats and numerous pack rats, especially after the fire.",wildfire
Holly Akenson,[00:45:13:13],00:45:27:14,"Bear's breeding in the garden that we can hear in the middle of the night. And yeah, like some old man being beaten or something that you sort of want to lock the door and go, I don't know what's going on out there, but lock the doors.",
Jim Akenson,[00:45:27:16],00:45:55:02,"You and Packers coming up to the house the middle of the night after having a big packed string wreck in the gorge and losing loads and having a few animals drowned and harrowing experience. And it's just there's a ton of things and a lot of them are in the book that we wrote, but a lot of them are another book and or documentation like what you're doing.",
Jim Akenson,[00:45:55:04],00:46:14:04,"Jack With the points on the map, I think that's a really cool idea. Click on that and get multiple stories over time. Well, some hours, but other people have got great stories too. And if you could just coalesce that around a site, low bar base and cabin crew, soldier bar.",
